,sub,cj,rt,cor,rtcj,average_fr_amplitude,difficulty,condition
0,31,6,1.8368480001,1,368,5.203077770218667e-06,easy,hard
1,31,6,1.4126154999,0,811,1.4392050177358734e-06,medium,hard
2,31,6,1.5623056996,1,399,-1.4656468302004754e-06,easy,hard
3,31,6,1.8825156,1,519,1.1249580256271672e-06,medium,hard
4,31,6,1.8005006998,1,393,-3.4132185593139946e-06,hard,hard
5,31,5,1.9957266999,1,350,-2.968512383037367e-06,hard,hard
6,31,4,0.9767491003,1,811,-1.384660902147265e-07,hard,hard
7,31,6,1.2510519996,1,476,-2.0878290439169773e-06,easy,hard
8,31,6,1.2048009001,1,444,7.334199068435994e-06,medium,hard
9,31,6,0.9853834002,1,838,8.966861516265957e-06,hard,hard
10,31,4,1.2923546,0,499,-3.064549450381019e-06,hard,hard
11,31,5,0.8118308,1,1155,3.7589644110801273e-06,medium,hard
12,31,6,1.0237181,1,527,9.521614601895971e-06,easy,hard
13,31,5,1.7128198999,1,272,-7.800784458992466e-06,easy,hard
14,31,5,1.2429228998,1,646,-2.3224117004919846e-08,hard,hard
15,31,6,1.3942669998,1,440,-1.0134362376962278e-06,medium,hard
16,31,5,1.1248663999,1,586,-3.705869090742074e-06,hard,hard
17,31,6,0.9761394002,1,335,-3.097905766813443e-06,easy,hard
18,31,6,0.8956209002,1,353,1.3324255591321882e-06,easy,hard
19,31,4,1.2146087,1,464,7.131579113890311e-06,medium,hard
20,31,4,1.1159251002,1,1157,8.230673893128108e-06,medium,hard
21,31,4,1.3863784,1,1008,7.870844078095631e-06,easy,hard
22,31,4,1.5357108996,1,411,-4.211785767472422e-09,medium,hard
23,31,5,1.1121266,1,373,5.157630908469235e-06,medium,hard
24,31,6,0.8363475003,1,567,-1.7864438236704897e-07,easy,hard
25,31,5,0.8070355998,1,375,3.535763498406924e-06,hard,hard
26,31,4,1.3176945001,1,439,-4.432375041902868e-07,hard,hard
27,31,5,1.1072193002,1,653,9.110755830812862e-06,hard,hard
28,31,6,1.7597210002,1,352,1.1564246269288864e-06,easy,hard
29,31,5,0.8704557,1,312,2.6178111917482907e-06,easy,hard
30,31,5,1.5390507001,1,510,1.9889711319474656e-06,hard,hard
31,31,6,0.8689760999,1,219,1.1337786350503862e-07,easy,hard
32,31,6,0.9767384999,1,335,-1.6560127942929285e-06,easy,hard
33,31,4,1.9427823001,1,453,7.4377357523087325e-06,medium,hard
34,31,5,1.1271792999,1,422,-9.409416483689136e-06,easy,hard
35,31,6,0.8252977999,1,359,3.633465520266084e-06,hard,hard
36,31,3,1.4500082,1,513,4.29909173718652e-06,medium,hard
37,31,6,0.9860991002,1,519,3.606611773507874e-06,easy,hard
38,31,6,0.7090572002,1,378,4.5739390076179996e-06,easy,hard
39,31,6,0.7152219,1,322,6.5780570666201624e-06,easy,hard
40,31,6,0.6250931001,1,350,1.8605099964068738e-06,medium,hard
41,31,6,0.6472719,1,346,-9.114978855276827e-06,medium,hard
42,31,4,0.6487720003,0,1045,1.0608201118099846e-05,hard,hard
43,31,5,1.1837777998,1,464,-4.904209001800919e-06,medium,hard
44,31,4,1.1329517001,1,499,2.1307824594368102e-06,medium,hard
45,31,5,1.6586675998,1,687,-2.4803877102373785e-06,hard,hard
46,31,5,0.8258121,1,644,3.839498969609835e-06,easy,hard
47,31,5,0.6733109998,1,352,4.908062296045902e-06,medium,hard
48,31,4,1.1455814,1,424,1.0048779416888278e-05,hard,hard
49,31,2,1.3193077999,0,1268,-2.2541545821405466e-06,hard,hard
50,31,5,1.2270251,1,323,-6.7000633432857315e-06,hard,hard
51,31,6,0.9381675003,1,389,5.4684066654504605e-06,medium,hard
52,31,4,1.5104405,1,411,1.0278883032531514e-05,medium,hard
53,31,5,1.0183917996,1,325,-3.127107767404544e-06,easy,hard
54,31,6,0.8022558,1,379,2.5777738482195684e-06,medium,hard
55,31,5,1.1694379002,1,352,3.023256295349035e-06,hard,hard
56,31,4,0.6780904001,1,794,-1.5810877854750352e-06,hard,hard
57,31,5,1.3022563001,1,472,1.235920639720332e-06,hard,hard
58,31,6,0.7084084,1,364,-4.02350608709919e-06,easy,hard
59,31,5,1.1325806999,1,739,7.287734333257387e-06,medium,hard
60,31,6,1.2384640002,1,536,-8.173381466844506e-06,easy,hard
61,31,5,1.4415100003,1,352,-4.236243760354731e-06,easy,hard
62,31,4,1.2268488999,1,661,7.523349212267061e-06,hard,hard
63,31,4,1.7418475999,0,671,3.8655365987591834e-06,hard,hard
64,31,4,1.6088593001,1,391,5.3102955397170115e-06,medium,hard
65,31,5,1.0381832998,1,881,9.323600237138302e-06,medium,hard
66,31,5,0.9622086999,1,681,-2.623508839088818e-06,medium,hard
67,31,6,1.0469236001,1,361,-1.919693037524775e-06,hard,hard
68,31,5,1.4702901999,1,818,8.728690325019969e-07,hard,hard
69,31,6,1.0870853001,1,497,-7.423572430597579e-06,easy,hard
70,31,6,0.8671013,1,429,1.2274249707779114e-05,medium,hard
71,31,6,1.0645031999,1,387,2.4882804158478962e-06,easy,hard
72,31,5,1.4231978999,0,639,-1.383093979987873e-06,hard,hard
73,31,6,0.7536403998,1,394,-4.168162610314341e-06,easy,hard
74,31,4,1.3377150996,1,534,2.3517345314366585e-06,easy,hard
75,31,4,1.0527094998,1,834,4.891992418995999e-06,easy,hard
76,31,5,1.1473099999,1,693,7.664288614637355e-06,medium,hard
77,31,6,1.2415733002,1,414,-2.9658180897617417e-06,medium,hard
78,31,4,0.9797059,1,442,-6.785866773093232e-06,hard,hard
79,31,5,1.0703286999,1,399,-8.531038882629706e-06,medium,hard
80,31,6,1.7628079001,1,237,-5.482314236507633e-06,easy,hard
81,31,6,0.6836307999,1,379,2.373795741483429e-06,hard,hard
82,31,6,0.9114239998,1,817,6.435846349750695e-06,easy,hard
83,31,6,1.3147926,1,174,9.265505968149592e-06,medium,hard
84,31,6,0.6650581998,1,256,3.7716991141310447e-06,easy,hard
85,31,5,0.6706242999,1,1261,-4.277229027639023e-07,medium,hard
86,31,4,1.0081186001,1,559,2.9810746899769366e-06,hard,hard
87,31,5,0.9187002,1,551,2.9815916190853968e-06,medium,hard
88,31,5,0.5286304997,1,511,3.500325325777327e-06,hard,hard
89,31,5,0.9337112,0,699,1.7488188244206526e-06,hard,hard
90,31,3,1.1318126,1,757,2.43029201360841e-06,hard,hard
91,31,3,1.3676523003,1,600,-1.8269427739161978e-08,hard,hard
92,31,4,0.8611382996,1,383,-3.901656896723137e-06,medium,hard
93,31,4,1.0956402998,1,488,-2.7899768988261755e-09,medium,hard
94,31,4,1.3953790003,1,478,1.083220681783574e-05,medium,hard
95,31,5,1.0663068001,1,357,-8.00729282029451e-07,easy,hard
96,31,6,1.1410451001,1,395,-7.75853011079717e-06,medium,hard
97,31,6,0.9015357001,1,395,4.4168938399320777e-07,easy,hard
98,31,4,1.8169752997,1,551,4.52920662937026e-06,medium,hard
99,31,6,1.0780724999,1,328,-4.99570934777271e-07,easy,hard
100,31,5,0.6795518002,1,1097,1.2353931693747428e-05,medium,hard
101,31,3,1.0121933999,1,808,-4.078586087713199e-06,hard,hard
102,31,5,1.6058670999,1,811,9.369333048787257e-06,medium,hard
103,31,5,0.9867040003,1,518,1.136171280907348e-05,medium,hard
104,31,4,1.1274469001,1,648,7.96559514621379e-06,hard,hard
105,31,6,0.7987788003,1,273,4.454320452278552e-06,easy,hard
106,31,6,0.7069601002,1,333,-1.798361865501036e-08,medium,hard
107,31,6,0.8631255003,1,319,-2.0984813868102064e-06,medium,hard
108,31,2,1.1980177998,1,1427,2.3132660592660367e-06,hard,hard
109,31,4,1.1474933997,1,899,1.7626520736870677e-05,hard,hard
110,31,4,0.7796360003,1,579,-6.514442330421086e-06,easy,hard
111,31,4,1.0840803999,1,356,-5.357458889238528e-06,medium,hard
112,31,6,0.6895464999,1,333,8.712576869676995e-06,hard,hard
113,31,5,0.6333500999,1,342,5.646077450446744e-06,easy,hard
114,31,5,0.7060297998,0,288,1.2187961505537014e-05,medium,hard
115,31,5,0.7228553998,1,473,-1.7896202171251192e-06,hard,hard
116,31,6,0.8730339999,1,647,6.022493027479207e-06,easy,hard
117,31,6,0.7520317999,1,367,4.7887944817209966e-06,easy,hard
118,31,5,0.7149882,1,534,-3.970155909579998e-06,hard,hard
119,31,5,0.8943705996,1,577,-2.39624417970367e-06,easy,hard
120,31,4,1.0188147998,0,850,-9.002510912398061e-06,hard,hard
121,31,3,1.7463515,1,414,9.859928747148859e-06,hard,hard
122,31,6,0.7502490999,1,323,-2.2571159923082886e-06,easy,hard
123,31,6,0.6567625999,1,335,-2.9988036405952444e-06,hard,hard
124,31,6,0.9111088999,1,353,5.183805233243659e-06,medium,hard
125,31,6,0.926461,1,336,-3.5355454052715826e-06,easy,hard
126,31,5,0.8311311002,1,1623,4.177459470461994e-06,hard,easy
127,31,4,1.1389760999,0,570,6.549046293785977e-06,hard,easy
128,31,6,0.5786076002,1,430,1.2121940234225682e-05,easy,easy
129,31,5,0.7793791001,1,511,2.5204087736534584e-06,medium,easy
130,31,6,1.4506935002,1,340,4.460722294560831e-07,easy,easy
131,31,5,0.7011354999,1,333,3.517625209954589e-06,hard,easy
132,31,4,1.1416175999,1,422,-8.878119026133712e-06,medium,easy
133,31,6,0.5691624996,1,353,6.252508716253236e-06,medium,easy
134,31,6,0.6040952001,1,487,3.458604112525959e-06,easy,easy
135,31,4,0.9103907002,1,338,6.929321971647385e-06,medium,easy
136,31,4,1.3233862999,0,724,4.267896198329193e-07,hard,easy
137,31,6,0.7395261996,1,412,8.167512993399993e-09,easy,easy
138,31,6,0.5319106998,1,424,3.668769087573371e-07,medium,easy
139,31,6,0.6339726001,1,338,5.248654885796995e-06,easy,easy
140,31,5,0.7209812999,1,394,1.8972343397051259e-06,medium,easy
141,31,3,0.7305433,1,544,3.5869077423642964e-06,hard,easy
142,31,6,0.6154855001,1,485,7.6152920996744e-07,hard,easy
143,31,3,0.5418761997,0,848,1.2140641877773672e-06,hard,easy
144,31,6,0.6294282,1,519,-7.134092921163623e-08,easy,easy
145,31,5,0.9430129998,0,400,-3.3946680645463266e-06,hard,easy
146,31,5,1.0598348998,0,376,6.362011300788113e-06,hard,easy
147,31,6,0.7683216003,1,365,3.5219120725173807e-06,easy,easy
148,31,6,0.5809475998,1,330,3.089880664296908e-07,easy,easy
149,31,6,0.5975569002,1,457,-2.8224229095894107e-06,easy,easy
150,31,4,1.1707572998,1,1355,-4.263515945814622e-06,hard,easy
151,31,4,1.7753598997,0,385,-3.986081662552356e-06,hard,easy
152,31,5,1.2445584,1,418,7.855118647806518e-06,hard,easy
153,31,6,0.6744726999,1,346,-3.084632731894793e-06,hard,easy
154,31,6,0.7987429001,1,367,5.959719943872659e-06,hard,easy
155,31,6,0.8440961,1,433,7.301893695150932e-06,medium,easy
156,31,5,0.762259,1,501,4.952449063785374e-06,easy,easy
157,31,6,0.6947693997,1,361,6.318743655204941e-06,easy,easy
158,31,6,0.6353035001,1,932,1.1239424102892013e-05,medium,easy
159,31,5,0.6975087002,1,597,-1.7350018045274155e-06,easy,easy
160,31,4,1.0056777,1,496,-2.0975069164001086e-06,medium,easy
161,31,5,0.7344064,0,402,2.3786906399913943e-06,medium,easy
162,31,1,0.6781877,0,1080,9.200219646001335e-07,medium,easy
163,31,5,1.6143900999,1,353,-7.783069746992886e-06,easy,easy
164,31,6,0.6230159001,1,462,5.392328765579813e-06,easy,easy
165,31,6,0.6384385,1,432,1.279157795252524e-05,easy,easy
166,31,5,0.6795398998,1,423,5.766357727443585e-06,medium,easy
167,31,2,1.2718122001,1,470,2.5026908165162788e-06,hard,easy
168,31,5,1.0571363,1,236,-7.2966099978100095e-06,easy,easy
169,31,3,0.6087576998,0,1389,3.438836595158345e-06,hard,easy
170,31,5,0.9718892002,1,402,-2.1904102499374097e-06,medium,easy
171,31,5,0.8593103997,1,691,-9.602419129802627e-06,hard,easy
172,31,4,1.0176761998,1,594,5.231543177322073e-06,easy,easy
173,31,4,1.4674283001,1,354,8.311368696338178e-06,hard,easy
174,31,5,0.8448378001,1,355,-3.572008198541061e-06,medium,easy
175,31,6,0.8029784001,1,314,8.197184341347266e-06,medium,easy
176,31,3,1.5985598001,1,512,1.5362185011997603e-06,hard,easy
177,31,5,0.7138188002,1,370,1.1338948795458266e-06,medium,easy
178,31,4,1.7887237999,1,377,7.189766689511811e-06,easy,easy
179,31,4,1.8839056999,0,385,3.0136252744289775e-06,hard,easy
180,31,4,0.6547221001,1,495,5.185759534789518e-06,medium,easy
181,31,5,0.7837842,1,495,1.6712776320056228e-06,hard,easy
182,31,4,1.3474315,1,745,1.0891542001759332e-05,hard,easy
183,31,6,0.8970248997,1,394,5.134150987472965e-06,medium,easy
184,31,6,0.6180614,1,340,8.939652595627794e-06,easy,easy
185,31,4,1.1867272998,1,363,1.4491118349126758e-06,hard,easy
186,31,5,0.7913648002,0,328,-9.747846846429845e-07,hard,easy
187,31,4,1.2641698997,0,379,-2.178380465253847e-06,hard,easy
188,31,5,0.8631867999,1,396,-7.10984908875082e-06,easy,easy
189,31,3,1.3304229998,1,571,-5.004307928956903e-06,medium,easy
190,31,5,1.0583869,1,478,-2.638374443122724e-06,medium,easy
191,31,5,0.6334676999,1,611,1.328459472615164e-05,hard,easy
192,31,4,0.8465287001,1,828,3.3033737869082747e-06,medium,easy
193,31,6,0.7855067998,1,350,7.387879680427132e-06,easy,easy
194,31,6,0.7565621999,1,357,-5.76937301028073e-06,easy,easy
195,31,6,0.9359812997,1,373,7.203422895423035e-06,medium,easy
196,31,6,0.6511280998,1,319,8.823823568272295e-06,medium,easy
197,31,6,1.0015321998,1,373,5.836343883790772e-06,easy,easy
198,31,4,1.2721775998,1,630,2.7750398265843277e-06,easy,easy
199,31,6,0.7141244002,1,324,1.322669568435028e-06,medium,easy
200,31,6,0.6034431998,1,338,1.1348208535076148e-05,medium,easy
201,31,6,0.6716801999,1,349,-2.7674314858397147e-06,easy,easy
202,31,5,0.8441176,1,432,-4.0393706283707425e-06,hard,easy
203,31,6,0.6140081999,1,295,1.2374052716151818e-06,medium,easy
204,31,5,0.9932756997,1,505,2.659909767402347e-07,hard,easy
205,31,6,0.6243228,1,335,1.390935208585224e-06,easy,easy
206,31,5,1.0585988997,1,330,-4.546585524340075e-06,easy,easy
207,31,4,1.1145028002,1,403,-5.282236314946701e-06,hard,easy
208,31,5,0.8047659001,1,407,-4.786362549755606e-06,medium,easy
209,31,5,0.7398008001,1,1115,3.888703695792167e-06,easy,easy
210,31,2,0.6910384004,0,1068,3.638069004817386e-06,easy,easy
211,31,6,1.0261303,1,297,-9.319395177370853e-06,easy,easy
212,31,5,0.7979743998,1,306,4.108582288756101e-06,medium,easy
213,31,5,0.5709648998,1,338,7.387462661900931e-06,easy,easy
214,31,6,0.6922963001,1,363,5.731476431850557e-06,easy,easy
215,31,5,1.2151172999,1,447,-1.3762332117894262e-06,medium,easy
216,31,6,0.5812922004,1,313,9.653634072645942e-06,medium,easy
217,31,4,1.1278831,1,1027,-2.4676794275913854e-06,hard,easy
218,31,6,0.5524279,1,263,5.8554909427244805e-06,easy,easy
219,31,5,0.7805371,1,401,5.210520809375419e-06,easy,easy
220,31,5,0.6096685003,1,1162,-2.60647856645853e-07,easy,easy
221,31,3,1.5636075004,1,881,1.832979086574223e-06,hard,easy
222,31,6,0.6830187999,1,261,1.8164668075117018e-06,medium,easy
223,31,6,0.6228748001,1,196,7.849224978427776e-06,medium,easy
224,31,4,1.4447402004,1,549,-9.031021385321074e-06,hard,easy
225,31,5,0.9611286996,1,476,8.831303100837717e-06,medium,easy
226,31,5,0.5798265999,1,263,6.853335289142619e-06,easy,easy
227,31,6,0.6222534999,1,295,1.3161611229709846e-06,medium,easy
228,31,6,0.5652361,1,295,4.303480025442181e-06,easy,easy
229,31,5,0.7501397999,1,368,7.24573610154351e-06,hard,easy
230,31,4,0.8073650002,1,357,1.0407629393643747e-05,hard,easy
231,31,6,0.6367243999,1,256,1.2790559107862133e-05,easy,easy
232,31,5,0.7891118997,1,1050,-6.111070753706214e-06,easy,easy
233,31,5,1.0387863,1,346,-4.6201475252649257e-07,easy,easy
234,31,4,0.7839086,1,400,4.356566727814146e-06,medium,easy
235,31,4,0.9126264998,0,429,-3.676323148794526e-06,medium,easy
236,31,5,0.9749015998,1,344,6.024441927261417e-06,medium,easy
237,31,4,0.753122,0,751,-1.6410569095239055e-06,hard,easy
238,31,4,0.941813,0,686,-4.039927002448947e-07,hard,easy
239,31,5,0.7541073002,1,344,2.4441778122212897e-06,hard,easy
240,31,5,0.7313569002,1,352,5.504997777058915e-06,medium,easy
241,31,4,1.7592926999,1,336,-1.959615267126792e-06,hard,easy
242,31,5,1.7552936999,1,305,5.2330665322784384e-06,hard,easy
243,31,6,0.6905805999,1,282,1.3556951360906624e-05,hard,easy
244,31,5,1.2611425999,1,450,7.63644772358769e-06,medium,easy
245,31,2,0.7101651998,0,871,1.1754494852886583e-06,easy,easy
246,31,4,0.9895134,1,495,5.13183408636344e-06,hard,easy
247,31,5,0.8651553998,1,284,1.7364036580458382e-06,easy,easy
248,31,4,0.876466,1,497,-8.968326040446307e-07,medium,easy
249,31,6,0.8336965004,1,334,3.87138240071706e-06,easy,easy
250,31,5,1.4291850999,1,426,-2.432388064664296e-06,easy,easy
251,31,5,0.6186285,1,341,4.570150442515223e-06,hard,easy
252,31,4,0.9878739999,1,467,6.1157139589881924e-06,hard,easy
253,31,5,0.7099452997,1,392,2.71509530445258e-06,easy,easy
254,31,5,0.7342161997,1,430,-1.191953446540023e-06,easy,easy
255,31,6,0.7661003997,1,386,5.121862501778141e-06,hard,easy
256,31,6,0.6385895,1,444,6.056225576162803e-06,hard,easy
257,31,6,0.6019304004,1,358,1.3033981910606268e-06,easy,easy
258,31,6,0.6679731999,1,447,4.692834721320878e-06,medium,easy
259,31,5,1.1655902001,1,354,4.873746392870223e-07,hard,easy
260,31,3,1.4750151001,1,939,-8.906109301749493e-06,medium,easy
261,31,5,1.5282717003,0,343,-1.6277443138462118e-06,easy,easy
262,31,4,0.9019861002,0,360,1.977734129798549e-06,hard,easy
263,31,6,0.9061342003,1,277,1.4815848759300665e-05,medium,easy
264,31,6,0.6849231999,1,257,2.328410695113904e-06,medium,easy
265,31,6,1.1048761001,1,701,-4.9015263565201815e-06,medium,easy
266,31,4,0.9251771001,0,480,6.249481251109643e-06,hard,easy
267,31,6,0.7931542001,1,388,5.575532762604343e-06,medium,easy
268,31,5,1.2026089001,1,345,2.9113811900355457e-06,medium,easy
269,31,6,0.7670617001,1,286,-4.8562533796827526e-06,medium,easy
270,31,4,1.7907243003,1,496,3.677271340601996e-07,hard,easy
271,31,5,0.9289210001,1,426,-1.3532443767291597e-05,easy,easy
272,31,5,0.6531396997,1,368,7.5958992191916025e-06,hard,easy
273,31,6,0.7579963999,1,503,8.964766887067295e-06,medium,easy
274,31,4,1.6427757,1,644,5.953371975326581e-06,medium,easy
275,31,6,0.9092871002,1,345,3.224106187387484e-07,medium,easy
276,31,6,0.7621607999,1,418,8.145186600054055e-06,easy,easy
277,31,6,0.7264414001,1,326,3.1164434665023594e-06,easy,easy
278,31,6,1.1418562001,1,353,-8.063558424389812e-06,easy,positivefb
279,31,6,0.6614163001,1,377,3.3359637643559293e-06,medium,positivefb
280,31,5,0.5518597001,1,342,-1.54286400246433e-07,easy,positivefb
281,31,5,0.8180473,1,395,-5.161400971839322e-07,easy,positivefb
282,31,6,0.7309814999,1,273,1.0763871207489758e-05,easy,positivefb
283,31,6,0.7881916999,1,251,1.0136556830784362e-05,medium,positivefb
284,31,6,0.9778696001,1,316,3.280147794838796e-06,medium,positivefb
285,31,6,0.646836,1,233,1.0019154591945753e-05,easy,positivefb
286,31,4,1.3298435002,1,302,-4.255555590961121e-06,hard,positivefb
287,31,5,0.6560819,1,830,1.476525094038371e-05,medium,positivefb
288,31,5,1.0158446999,1,360,-4.446988587139573e-06,hard,positivefb
289,31,6,0.7691955999,1,334,4.4153487551929744e-07,hard,positivefb
290,31,6,0.8799840002,1,256,6.9519516261027e-06,medium,positivefb
291,31,6,0.6378810997,1,272,5.8789018822214665e-06,easy,positivefb
292,31,1,0.7417168999,0,859,4.067588680862327e-06,easy,positivefb
293,31,4,1.3862629998,1,547,3.289602927754278e-07,hard,positivefb
294,31,5,0.7803529999,1,338,-3.1653592177534815e-06,hard,positivefb
295,31,5,0.7421844001,1,633,1.2562935954640319e-06,hard,positivefb
296,31,6,1.0190389003,1,466,-8.238341544672223e-06,hard,positivefb
297,31,5,0.6676085,1,544,1.0353775993652889e-05,medium,positivefb
298,31,5,0.6334094997,1,468,3.730499527592327e-06,easy,positivefb
299,31,6,0.6953905001,1,391,-1.640329646976546e-06,easy,positivefb
300,31,4,0.6827082001,1,368,5.862268317906026e-07,hard,positivefb
301,31,5,0.6418993003,1,362,-3.0302677259823877e-06,easy,positivefb
302,31,5,0.6800177996,1,419,1.8536417983765052e-06,medium,positivefb
303,31,4,1.4108163002,1,348,1.578063778954351e-06,hard,positivefb
304,31,5,2.0092471996,1,449,8.799301585920548e-07,hard,positivefb
305,31,5,0.6278552003,1,281,4.208337777033142e-06,easy,positivefb
306,31,6,0.827486,1,401,-1.5357264421481924e-06,medium,positivefb
307,31,4,1.5739913001,1,484,-3.1479379891548664e-06,hard,positivefb
308,31,5,0.7594551002,1,837,-1.9660894110045663e-06,hard,positivefb
309,31,3,1.0543141998,1,620,8.551864509200688e-06,medium,positivefb
310,31,6,0.7094252999,1,282,5.668803267953291e-06,easy,positivefb
311,31,6,0.8104868,1,177,6.221413051841108e-06,easy,positivefb
312,31,5,0.6662047002,1,387,6.124855135082984e-07,medium,positivefb
313,31,4,0.9419131004,1,801,1.4678486695359152e-06,hard,positivefb
314,31,6,0.7263656002,1,342,1.3784297242548437e-06,hard,positivefb
315,31,5,0.5713603003,1,308,7.0278996035908415e-06,easy,positivefb
316,31,6,0.6346573997,1,178,6.554766379555615e-06,easy,positivefb
317,31,5,0.7178207003,1,242,-6.0893213178791715e-06,medium,positivefb
318,31,6,1.0035281,1,274,7.149971438721817e-07,medium,positivefb
319,31,5,0.6658186,1,288,-3.1290955422137657e-06,medium,positivefb
320,31,6,0.5625457,1,209,-1.0420991583440663e-06,easy,positivefb
321,31,5,1.1198249999,1,222,-1.2887436857491793e-06,medium,positivefb
322,31,4,0.8383212998,1,342,7.020994318767515e-06,hard,positivefb
